"ENGINEERING CUTOFF RANK OF CET-2015 - (ROUND-3 ALLOTMENT) ( General ) 21-07-2015"
"1     E001   University Visveswariah College of Engineering          Bangalore"
"1G    1K    1R       2AG  2AK    2AR  2BG   2BK   2BR    3AG  3AK   3AR    3BG  3BK  3BR    GM   GMK   GMR   SCG   SCK   SCR   STG  STK   STR"
"CE   Civil             --     --    --     105948 --       --      --       --    --     --     --     --      --     --     --  80244 --            --     91616   --    -- 107880 --      --"
"CS   Computers         --     --    --       --   --       --      --       --    --     --     --     --      --     --     -- 111954 --            --       --    --    --   --   --      --"
"EC   Electronics       --     --    --       --   --       --      --       --    --     --     --     --      --     --     -- 108648 --            --       --    --    --   --   --      --"
"IE   Info.Science      --     --    --       --   --       --      --       --    --     --     --     --      --     --     --    --  --            --       --    --    --   --   --      --"
"ME   Mechanical        --     --    --       --   --       --      --       --    --     --     --     --      --     --     -- 112449 --            --       --    --    --   --   --      --"
"94     E094   Coorg Institute of Technology        Ponnampet"
"1G     1K    1R       2AG  2AK      2AR     2BG      2BK   2BR  3AG  3AK        3AR     3BG    3BK    3BR   GM  GMK  GMR   SCG  SCK                SCR   STG   STK   STR"
"CE   Civil             --     --    --     108947 --       --      --       --    -- 103980 --         --      --     --     --  97176 -- 110043111429 --                 --    --    --    --"
"CS   Computers         --     --    --       --   --       --      --       --    --   --   --         --      --     --     -- 110711 --   --    --   --                 --    --    --    --"
"EC   Electronics       --     --    --       --   --       --      --       --    --   --   --         --      --     --     --  97236 --   --    --   --                 --    --    --    --"
"IE   Info.Science      --     --    --       --   --       --      --       --    --   --   --         --      --     --     --  99372 --   --    --   --                 --    --    --    --"
"ME   Mechanical        --     --    --       --   --       --      --       --    --   --   --         --      --     --     -- 109795 --   --    --   --                 --    --    --    --"
"95     E095   AMC Engineering College      Bangalore"
"                                                                ENGINEERING CUTOFF RANK OF CET-2015 - (ROUND-3 ALLOTMENT) ( General ) 21-07-2015"
"95     E095   AMC Engineering College       Bangalore"
"1G     1K     1R   2AG  2AK          2AR   2BG  2BK       2BR    3AG    3AK    3AR  3BG  3BK         3BR      GM    GMK   GMR    SCG  SCK         SCR     STG    STK    STR"
"CE   Civil            105067   --     -- 103948 --            --  90405 --        --    72686   --     --  79550 --           --    71003   --   73265 88509  --          --       --    --     --"
"CS   Computers        54629    --   86341 72084 --          89446 56178 --        --    53666   --     --  55815 --         96996   46194 47685 64355 111084 --           --     60552   --     --"
"EC   Electronics      95341    --     -- 112001 --            -- 105588 --        --    90837   --     -- 105385 --           --    75439 102004 89003 104998 --          --       --    --     --"
"EE   Electrical         --     --     --    --  --            --    --  --        --      --    --     --    --  --           --    112263 --      --    --   --          --       --    --     --"
"IE   Info.Science       --     --     --    --  --            --    --  --        --      --    --     --    --  --           --    108220 --      --    --   --          --       --    --     --"
"ME   Mechanical         --     --     --    --  --            --    --  --        --      --    --     --    --  --           --    110899 --      --    --   --          --       --    --     --"
"TC   Telecommn.         --     --     --    --  --            --    --  --        --      --    --     --    --  --           --    106230 --      --    --   --          --       --    --     --"
"96     E096   East Point College of Engineering and Technology             Bangalore"
"1G     1K    1R       2AG  2AK      2AR  2BG  2BK         2BR    3AG    3AK    3AR     3BG    3BK    3BR   GM   GMK          GMR      SCG  SCK  SCR   STG  STK          STR"
"CE   Civil            106974   --    --     110482 --       --  89493 --          --    83135   --    87038   81952   --     --  79043 81325        86241   108228 --   -- 112383 --             --"
"CS   Computers        66886    --    --     88307 --        --  55135 --          --    56036   --      --    58711   --     --  51162 55195        61043   87594  -- 107892 56042 --          89173"
"EC   Electronics      86539    --    --     87228 --        --  97090 --          --    69023   --      --    84844   --     --  67214 84177        72116   109946 --   --   74536 --            --"
"EE   Electrical         --     --    --       --   --       --    --  --          --      --    --      --      --    --     -- 110775 --             --      --   --   --     --  --            --"
"IE   Info.Science       --     --    --       --   --       --    --  --          --      --    --      --      --    --     -- 111539 --             --      --   --   --     --  --            --"
"ME   Mechanical       110039   --    --     101831 --       -- 101820 --          --    80882   --      --    81271   --     --  77179 78755        84407   106577 --   --     --  --            --"
"97     E097   C M R Institute of Technology         Bangalore"
"1G     1K     1R     2AG   2AK   2AR   2BG   2BK   2BR   3AG   3AK   3AR               3BG   3BK   3BR    GM   GMK   GMR    SCG  SCK    SCR   STG                STK    STR"
"CE   Civil            48623    --     --    32734 --    48801 46964   --    --  31277   --  45917             35089 44052   --  28767 34503 42235 58119   --  81521 34763                --      --"
"CS   Computers        21690    --     --    24416 39341 39005 20987   --    --  17909   --    --              16732   --  27242 11758 25479 25934 54382   --    --   52263               --      --"
"EC   Electronics      21241    --   58534   24919 33416 66571 18877   --  63227 16672   --    --              18613   --  27969 15023 27575 26145 44498 90711 104410 37301               --      --"
"EE   Electrical       39333    --   41439   35751 --    49492 32172   --    --  35308   --    --              38664   --  71884 28905 38044 41426 96884   --    --   30190               --      --"
"IE   Info.Science     26075    --     --    25119 --    46568 32137   --    --  20412 37021 30299             17730   --    --  16835 27443 29355 77500   --    --   50546               --    60354"
"ME   Mechanical       44865    --     --    31340 --    36918 25860 38716   --  30692   --    --              26585   --    --  21890 26216 36217 64570   -- 102613 38569                --    56907"
"TC   Telecommn.       56947    --     --    60567 --      --  57515   --    --  45551   --  69300             89698   --    --  32951 40086 54703 105722 --     --   52066               --      --"
"98     E098   Atria Institute of Technology         Bangalore"
"1G    1K    1R   2AG          2AK  2AR   2BG        2BK   2BR    3AG    3AK    3AR     3BG   3BK     3BR      GM     GMK     GMR      SCG  SCK    SCR     STG    STK    STR"
"CE   Civil            90106 90632   --  66616         -- 109460 66922       --    --    58050   --      --    54424   --     --     53406   64391   59010   65345  --    86998   55883   --    71321"
"CS   Computers        33975   --    --  33936         --  67886 33665       --    --    25128   --    51642   23332 54353    --     22591   31626   48751   102784 --      --    42681   --      --"
"EC   Electronics      39302   --  59241 73252         --    --  39969       --    --    39692   --      --    40602   --     --     34731   87652   54108   84513  --      --    50926   --      --"
