Year,Round,College,College Code,Branch,Category,Closing Rank
2024,1st,VIVEKANANADA COLLEGE OF ENGINEERING TECHNOLOGY,E121,DATA SCIENCE,3BK,87317
2024,1st,VIVEKANANADA COLLEGE OF ENGINEERING TECHNOLOGY,E121,DATA SCIENCE,GM,88439
2024,1st,VIVEKANANADA COLLEGE OF ENGINEERING TECHNOLOGY,E121,DATA SCIENCE,GMR,99893
2024,1st,VIVEKANANADA COLLEGE OF ENGINEERING TECHNOLOGY,E121,DATA SCIENCE,2AR,99110
2023,2nd,VIVEKANANADA COLLEGE OF ENGINEERING TECHNOLOGY,E121,DATA SCIENCE,1K,75801
2023,2nd,VIVEKANANADA COLLEGE OF ENGINEERING TECHNOLOGY,E121,DATA SCIENCE,2AK,70686
2022,Round 2022,VIVEKANANADA COLLEGE OF ENGINEERING TECHNOLOGY,E121,DATA SCIENCE,SCG,76063
2022,3rd,VIVEKANANADA COLLEGE OF ENGINEERING TECHNOLOGY,E121,DATA SCIENCE,2BG,78553
2022,3rd,VIVEKANANADA COLLEGE OF ENGINEERING TECHNOLOGY,E121,DATA SCIENCE,3AG,62372
2022,3rd,VIVEKANANADA COLLEGE OF ENGINEERING TECHNOLOGY,E121,DATA SCIENCE,3BG,63648
2022,3rd,VIVEKANANADA COLLEGE OF ENGINEERING TECHNOLOGY,E121,DATA SCIENCE,STG,84588
2021,3rd,VIVEKANANADA COLLEGE OF ENGINEERING TECHNOLOGY,E121,DATA SCIENCE,SCR,93922
2019,3rd,VIVEKANANADA COLLEGE OF ENGINEERING TECHNOLOGY,E121,ELECTRONICS AND COMMUNICATION ENGINEERING,GMR,138082
2016,1st,VIVEKANANADA COLLEGE OF ENGINEERING TECHNOLOGY,E121,ELECTRONICS AND COMMUNICATION ENGINEERING,2BG,97212
2016,1st,VIVEKANANADA COLLEGE OF ENGINEERING TECHNOLOGY,E121,ELECTRONICS AND COMMUNICATION ENGINEERING,3AG,90544
2016,1st,VIVEKANANADA COLLEGE OF ENGINEERING TECHNOLOGY,E121,ELECTRONICS AND COMMUNICATION ENGINEERING,3AR,83120
2016,1st,VIVEKANANADA COLLEGE OF ENGINEERING TECHNOLOGY,E121,ELECTRONICS AND COMMUNICATION ENGINEERING,3BG,89400
2016,1st,VIVEKANANADA COLLEGE OF ENGINEERING TECHNOLOGY,E121,ELECTRONICS AND COMMUNICATION ENGINEERING,3BR,91635
2016,1st,VIVEKANANADA COLLEGE OF ENGINEERING TECHNOLOGY,E121,ELECTRONICS AND COMMUNICATION ENGINEERING,1R,88729
2015,3rd,VIVEKANANADA COLLEGE OF ENGINEERING TECHNOLOGY,E121,IE,GMR,100635
2024,1st,VIVEKANANADA COLLEGE OF ENGINEERING TECHNOLOGY,E121,MECHANICAL ENGINEERING,2AK,145383
2023,Round 2023,VIVEKANANADA COLLEGE OF ENGINEERING TECHNOLOGY,E121,MECHANICAL ENGINEERING,GMK,199786
2021,1st,VIVEKANANADA COLLEGE OF ENGINEERING TECHNOLOGY,E121,MECHANICAL ENGINEERING,GM,112455
2021,1st,VIVEKANANADA COLLEGE OF ENGINEERING TECHNOLOGY,E121,MECHANICAL ENGINEERING,SCG,120515
2019,3rd,VIVEKANANADA COLLEGE OF ENGINEERING TECHNOLOGY,E121,MECHANICAL ENGINEERING,GMR,129775
2016,1st,VIVEKANANADA COLLEGE OF ENGINEERING TECHNOLOGY,E121,MECHANICAL ENGINEERING,3BG,93410
2016,1st,VIVEKANANADA COLLEGE OF ENGINEERING TECHNOLOGY,E121,MECHANICAL ENGINEERING,3BK,99808
2016,1st,VIVEKANANADA COLLEGE OF ENGINEERING TECHNOLOGY,E121,MECHANICAL ENGINEERING,1R,103384
2016,1st,VIVEKANANADA COLLEGE OF ENGINEERING TECHNOLOGY,E121,MECHANICAL ENGINEERING,2BG,99709
2016,1st,VIVEKANANADA COLLEGE OF ENGINEERING TECHNOLOGY,E121,MECHANICAL ENGINEERING,3AG,96610
2018,1st,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,1G,2BR,2
2018,1st,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,1G,2AR,2
2018,1st,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,1G,2BG,2
2018,1st,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,1G,2BK,2
2018,1st,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,1G,3BG,3
2018,1st,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,1G,2AK,2
2018,1st,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,1G,3AG,3
2018,1st,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,1G,3AK,3
2018,1st,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,1G,3AR,3
2018,1st,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,1G,3BK,3
2018,1st,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,1G,3BR,3
2018,1st,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,1G,1K,1
2018,1st,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,1G,1R,1
2018,1st,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,1G,2AG,2
2017,2nd,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,1H,3AH,3
2017,2nd,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,1H,3AKH,3
2017,2nd,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,1H,3ARH,3
2017,2nd,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,1H,3BH,3
2017,2nd,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,1H,GMH,3
2017,2nd,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,1H,1KH,1
2017,2nd,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,1H,2ARH,2
2017,2nd,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,1H,1RH,1
2017,2nd,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,1H,2AH,2
2017,2nd,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,1H,2AKH,2
2017,2nd,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,1H,2BH,2
2017,2nd,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,1H,2BKH,2
2017,2nd,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,1H,2BRH,2
2024,3rd,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,ARTIFICIAL INTELLIGENCE,2AK,164413
2024,3rd,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,ARTIFICIAL INTELLIGENCE,3AG,88765
2024,2nd,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,ARTIFICIAL INTELLIGENCE,3AK,75295
2024,2nd,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,ARTIFICIAL INTELLIGENCE,3AR,72558
2024,2nd,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,ARTIFICIAL INTELLIGENCE,1K,95723
2024,2nd,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,ARTIFICIAL INTELLIGENCE,2AG,120184
2024,2nd,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,ARTIFICIAL INTELLIGENCE,2BK,74590
2024,1st,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,ARTIFICIAL INTELLIGENCE,2AR,81958
2024,1st,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,ARTIFICIAL INTELLIGENCE,2BR,60715
2024,1st,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,ARTIFICIAL INTELLIGENCE,3BK,52849
2023,Round 2023,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,ARTIFICIAL INTELLIGENCE,3BG,57537
2023,Round 2023,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,ARTIFICIAL INTELLIGENCE,3BR,43740
2022,Round 2022,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,ARTIFICIAL INTELLIGENCE,2BG,84587
2021,3rd,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,ARTIFICIAL INTELLIGENCE,GM,84133
2021,3rd,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,ARTIFICIAL INTELLIGENCE,GMR,89807
2024,Round 2024,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,CIVIL ENGINEERING,2BG,129304
2024,2nd,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,CIVIL ENGINEERING,1K,126221
2024,2nd,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,CIVIL ENGINEERING,3AG,94984
2024,2nd,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,CIVIL ENGINEERING,3BG,91669
2024,1st,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,CIVIL ENGINEERING,2AK,148439
2022,Round 2022,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,CIVIL ENGINEERING,2BR,48602
2022,Round 2022,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,CIVIL ENGINEERING,3AR,50523
2022,Round 2022,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,CIVIL ENGINEERING,3BR,47693
2022,Round 2022,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,CIVIL ENGINEERING,GMK,174272
2022,Round 2022,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,CIVIL ENGINEERING,2AR,53657
2022,3rd,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,CIVIL ENGINEERING,GM,75387
2021,1st,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,CIVIL ENGINEERING,2BK,143151
2021,1st,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,CIVIL ENGINEERING,3BK,130666
2021,1st,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,CIVIL ENGINEERING,STG,95792
2021,1st,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,CIVIL ENGINEERING,3AK,165431
2021,3rd,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,CIVIL ENGINEERING,SCR,178217
2020,1st,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,CIVIL ENGINEERING,GMR,94230
2018,1st,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,CIVIL ENGINEERING,1R,81148
2017,2nd,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,CIVIL ENGINEERING,SCH,66925
2017,1st,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,CIVIL ENGINEERING,SCG,55678
2017,1st,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,CIVIL ENGINEERING,SCK,80966
2024,Round 2024,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,COMPUTER SCIENCE AND ENGINEERING,2BR,78043
2024,2nd,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,COMPUTER SCIENCE AND ENGINEERING,2AK,84162
2024,2nd,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,COMPUTER SCIENCE AND ENGINEERING,2BK,68692
2024,2nd,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,COMPUTER SCIENCE AND ENGINEERING,3AG,113179
2024,2nd,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,COMPUTER SCIENCE AND ENGINEERING,3AK,74535
2024,2nd,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,COMPUTER SCIENCE AND ENGINEERING,3BG,78035
2024,2nd,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,COMPUTER SCIENCE AND ENGINEERING,3BR,157582
2024,2nd,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,COMPUTER SCIENCE AND ENGINEERING,1K,95461
2024,1st,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,COMPUTER SCIENCE AND ENGINEERING,3AR,78427
2024,1st,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,COMPUTER SCIENCE AND ENGINEERING,3BK,50670
2023,Round 2023,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,COMPUTER SCIENCE AND ENGINEERING,GMK,30746
2023,Round 2023,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,COMPUTER SCIENCE AND ENGINEERING,GMR,99042
2023,Round 2023,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,COMPUTER SCIENCE AND ENGINEERING,1R,33627
2023,Round 2023,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,COMPUTER SCIENCE AND ENGINEERING,2AR,42198
2023,3rd,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,COMPUTER SCIENCE AND ENGINEERING,SCG,52881
2023,3rd,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,COMPUTER SCIENCE AND ENGINEERING,SCK,99042
2022,Round 2022,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,COMPUTER SCIENCE AND ENGINEERING,2BG,70923
2022,Round 2022,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,COMPUTER SCIENCE AND ENGINEERING,GM,58967
2022,1st,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,COMPUTER SCIENCE AND ENGINEERING,STG,87918
2021,1st,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,COMPUTER SCIENCE AND ENGINEERING,2AG,120890
2020,1st,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,COMPUTER SCIENCE AND ENGINEERING,SCR,126768
2017,2nd,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,COMPUTER SCIENCE AND ENGINEERING,2ARH,53178
2017,2nd,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,COMPUTER SCIENCE AND ENGINEERING,GMH,97369
2017,2nd,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,COMPUTER SCIENCE AND ENGINEERING,GMRH,78058
2017,2nd,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,COMPUTER SCIENCE AND ENGINEERING,SCH,65453
2018,1st,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,ELECTRICAL AND ELECTRONICS ENGINEERING,GMK,85591
2018,1st,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,ELECTRICAL AND ELECTRONICS ENGINEERING,2AR,108399
2017,1st,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,ELECTRICAL AND ELECTRONICS ENGINEERING,3BK,88059
2017,1st,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,ELECTRICAL AND ELECTRONICS ENGINEERING,1R,122102
2017,1st,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,ELECTRICAL AND ELECTRONICS ENGINEERING,2BR,109904
2017,1st,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,ELECTRICAL AND ELECTRONICS ENGINEERING,3AK,82586
2017,1st,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,ELECTRICAL AND ELECTRONICS ENGINEERING,SCR,79807
2016,1st,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,ELECTRICAL AND ELECTRONICS ENGINEERING,SCG,111446
2016,1st,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,ELECTRICAL AND ELECTRONICS ENGINEERING,3AG,75134
2016,1st,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,ELECTRICAL AND ELECTRONICS ENGINEERING,3BG,79387
2016,1st,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,ELECTRICAL AND ELECTRONICS ENGINEERING,GM,71167
2016,1st,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,ELECTRICAL AND ELECTRONICS ENGINEERING,GMR,79357
2023,Round 2023,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,ELECTRONICS AND COMMUNICATION ENGINEERING,1R,62894
2023,Round 2023,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,ELECTRONICS AND COMMUNICATION ENGINEERING,2AR,67841
2023,Round 2023,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,ELECTRONICS AND COMMUNICATION ENGINEERING,2BR,73914
2023,Round 2023,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,ELECTRONICS AND COMMUNICATION ENGINEERING,3BK,70154
2023,Round 2023,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,ELECTRONICS AND COMMUNICATION ENGINEERING,GMK,56321
2023,3rd,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,ELECTRONICS AND COMMUNICATION ENGINEERING,3AR,97986
2023,3rd,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,ELECTRONICS AND COMMUNICATION ENGINEERING,3BR,97659
2023,2nd,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,ELECTRONICS AND COMMUNICATION ENGINEERING,3AK,66802
2023,2nd,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,ELECTRONICS AND COMMUNICATION ENGINEERING,3BG,75441
2023,2nd,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,ELECTRONICS AND COMMUNICATION ENGINEERING,GM,62752
2023,2nd,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,ELECTRONICS AND COMMUNICATION ENGINEERING,2BK,80623
2019,3rd,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,ELECTRONICS AND COMMUNICATION ENGINEERING,GMR,140256
2017,2nd,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,ELECTRONICS AND COMMUNICATION ENGINEERING,SCH,93636
2017,1st,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,ELECTRONICS AND COMMUNICATION ENGINEERING,3AG,61132
2017,1st,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,ELECTRONICS AND COMMUNICATION ENGINEERING,SCK,99212
2017,1st,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,ELECTRONICS AND COMMUNICATION ENGINEERING,2BG,62951
2016,3rd,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,ELECTRONICS AND COMMUNICATION ENGINEERING,SCG,86008
2023,Round 2023,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,IE,1R,59450
2023,Round 2023,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,IE,2AR,54460
2023,Round 2023,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,IE,2BR,47613
2023,Round 2023,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,IE,3AR,47100
2023,Round 2023,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,IE,3BR,46728
2023,3rd,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,IE,3AG,67724
2023,3rd,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,IE,GMK,72248
2019,3rd,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,IE,3BG,134338
2018,1st,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,IE,3BK,87807
2018,1st,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,IE,GM,63832
2018,1st,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,IE,3AK,67141
2017,1st,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,IE,SCK,121603
2017,1st,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,IE,GMR,62825
2017,1st,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,IE,SCG,69132
2017,1st,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,IE,STG,79967
2016,1st,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,IE,2BK,87961
2024,Round 2024,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,MECHANICAL ENGINEERING,2AK,143618
2024,Round 2024,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,MECHANICAL ENGINEERING,3AR,190429
2024,Round 2024,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,MECHANICAL ENGINEERING,3BR,131125
2024,1st,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,MECHANICAL ENGINEERING,1K,131125
2022,2nd,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,MECHANICAL ENGINEERING,GMK,171810
2019,3rd,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,MECHANICAL ENGINEERING,GMR,128578
2018,1st,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,MECHANICAL ENGINEERING,1R,79632
2018,1st,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,MECHANICAL ENGINEERING,2AR,145593
2018,1st,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,MECHANICAL ENGINEERING,3AK,78047
2018,1st,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,MECHANICAL ENGINEERING,3BG,88605
2018,1st,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,MECHANICAL ENGINEERING,3BK,95775
2018,1st,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,MECHANICAL ENGINEERING,2BK,92437
2017,2nd,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,MECHANICAL ENGINEERING,SCH,76337
2017,1st,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,MECHANICAL ENGINEERING,3AG,75046
2017,1st,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,MECHANICAL ENGINEERING,GM,73783
2017,1st,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,MECHANICAL ENGINEERING,SCG,68735
2017,1st,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,MECHANICAL ENGINEERING,SCK,107107
2017,1st,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,MECHANICAL ENGINEERING,2BG,85078
2017,1st,VIVEKANANADA INSTITUTE OF TECHNOLOGY,E087,MECHANICAL ENGINEERING,2BR,88342
2024,Round 2024,VSMS SOMASHEKAR R KOTHIWALE INSTITUTE OF TECHNOLOGY,E207,ARTIFICIAL INTELLIGENCE,1K,99855
2024,Round 2024,VSMS SOMASHEKAR R KOTHIWALE INSTITUTE OF TECHNOLOGY,E207,ARTIFICIAL INTELLIGENCE,2BR,97581
2023,Round 2023,VSMS SOMASHEKAR R KOTHIWALE INSTITUTE OF TECHNOLOGY,E207,ARTIFICIAL INTELLIGENCE,2AG,102527
2023,Round 2023,VSMS SOMASHEKAR R KOTHIWALE INSTITUTE OF TECHNOLOGY,E207,ARTIFICIAL INTELLIGENCE,2AR,82019
2023,Round 2023,VSMS SOMASHEKAR R KOTHIWALE INSTITUTE OF TECHNOLOGY,E207,ARTIFICIAL INTELLIGENCE,3AG,86066
2023,Round 2023,VSMS SOMASHEKAR R KOTHIWALE INSTITUTE OF TECHNOLOGY,E207,ARTIFICIAL INTELLIGENCE,3BG,78373
2023,2nd,VSMS SOMASHEKAR R KOTHIWALE INSTITUTE OF TECHNOLOGY,E207,ARTIFICIAL INTELLIGENCE,2BK,98910
2022,Round 2022,VSMS SOMASHEKAR R KOTHIWALE INSTITUTE OF TECHNOLOGY,E207,ARTIFICIAL INTELLIGENCE,3AK,81207
2022,Round 2022,VSMS SOMASHEKAR R KOTHIWALE INSTITUTE OF TECHNOLOGY,E207,ARTIFICIAL INTELLIGENCE,3BK,74277
2022,2nd,VSMS SOMASHEKAR R KOTHIWALE INSTITUTE OF TECHNOLOGY,E207,ARTIFICIAL INTELLIGENCE,2BG,92696
2022,1st,VSMS SOMASHEKAR R KOTHIWALE INSTITUTE OF TECHNOLOGY,E207,ARTIFICIAL INTELLIGENCE,GM,73691
2024,1st,VSMS SOMASHEKAR R KOTHIWALE INSTITUTE OF TECHNOLOGY,E207,CIVIL ENGINEERING,3AR,190385
2023,Round 2023,VSMS SOMASHEKAR R KOTHIWALE INSTITUTE OF TECHNOLOGY,E207,CIVIL ENGINEERING,2BR,190127
2023,Round 2023,VSMS SOMASHEKAR R KOTHIWALE INSTITUTE OF TECHNOLOGY,E207,CIVIL ENGINEERING,3BK,127734
2023,Round 2023,VSMS SOMASHEKAR R KOTHIWALE INSTITUTE OF TECHNOLOGY,E207,CIVIL ENGINEERING,3BR,128127
2023,Round 2023,VSMS SOMASHEKAR R KOTHIWALE INSTITUTE OF TECHNOLOGY,E207,CIVIL ENGINEERING,2AK,138772
2023,2nd,VSMS SOMASHEKAR R KOTHIWALE INSTITUTE OF TECHNOLOGY,E207,CIVIL ENGINEERING,GMK,191008
2022,Round 2022,VSMS SOMASHEKAR R KOTHIWALE INSTITUTE OF TECHNOLOGY,E207,CIVIL ENGINEERING,1K,143649
2022,2nd,VSMS SOMASHEKAR R KOTHIWALE INSTITUTE OF TECHNOLOGY,E207,CIVIL ENGINEERING,3BG,146566
2019,3rd,VSMS SOMASHEKAR R KOTHIWALE INSTITUTE OF TECHNOLOGY,E207,CIVIL ENGINEERING,GMR,130891
2024,Round 2024,VSMS SOMASHEKAR R KOTHIWALE INSTITUTE OF TECHNOLOGY,E207,COMPUTER SCIENCE AND ENGINEERING,3AK,102784
2024,Round 2024,VSMS SOMASHEKAR R KOTHIWALE INSTITUTE OF TECHNOLOGY,E207,COMPUTER SCIENCE AND ENGINEERING,3AR,92288
2024,Round 2024,VSMS SOMASHEKAR R KOTHIWALE INSTITUTE OF TECHNOLOGY,E207,COMPUTER SCIENCE AND ENGINEERING,1K,93246
2024,Round 2024,VSMS SOMASHEKAR R KOTHIWALE INSTITUTE OF TECHNOLOGY,E207,COMPUTER SCIENCE AND ENGINEERING,2AK,95362
2024,Round 2024,VSMS SOMASHEKAR R KOTHIWALE INSTITUTE OF TECHNOLOGY,E207,COMPUTER SCIENCE AND ENGINEERING,3AG,91878
2024,3rd,VSMS SOMASHEKAR R KOTHIWALE INSTITUTE OF TECHNOLOGY,E207,COMPUTER SCIENCE AND ENGINEERING,3BK,196654
2024,2nd,VSMS SOMASHEKAR R KOTHIWALE INSTITUTE OF TECHNOLOGY,E207,COMPUTER SCIENCE AND ENGINEERING,2BK,126767
2024,2nd,VSMS SOMASHEKAR R KOTHIWALE INSTITUTE OF TECHNOLOGY,E207,COMPUTER SCIENCE AND ENGINEERING,2BR,158328
2024,1st,VSMS SOMASHEKAR R KOTHIWALE INSTITUTE OF TECHNOLOGY,E207,COMPUTER SCIENCE AND ENGINEERING,3BG,107525
2023,Round 2023,VSMS SOMASHEKAR R KOTHIWALE INSTITUTE OF TECHNOLOGY,E207,COMPUTER SCIENCE AND ENGINEERING,3BR,72489
2023,Round 2023,VSMS SOMASHEKAR R KOTHIWALE INSTITUTE OF TECHNOLOGY,E207,COMPUTER SCIENCE AND ENGINEERING,GMR,132826
2023,1st,VSMS SOMASHEKAR R KOTHIWALE INSTITUTE OF TECHNOLOGY,E207,COMPUTER SCIENCE AND ENGINEERING,GM,158504
2022,Round 2022,VSMS SOMASHEKAR R KOTHIWALE INSTITUTE OF TECHNOLOGY,E207,COMPUTER SCIENCE AND ENGINEERING,2AR,70581
2022,3rd,VSMS SOMASHEKAR R KOTHIWALE INSTITUTE OF TECHNOLOGY,E207,COMPUTER SCIENCE AND ENGINEERING,2BG,173685
2022,3rd,VSMS SOMASHEKAR R KOTHIWALE INSTITUTE OF TECHNOLOGY,E207,COMPUTER SCIENCE AND ENGINEERING,SCG,91003
2022,2nd,VSMS SOMASHEKAR R KOTHIWALE INSTITUTE OF TECHNOLOGY,E207,COMPUTER SCIENCE AND ENGINEERING,GMK,74473
2021,1st,VSMS SOMASHEKAR R KOTHIWALE INSTITUTE OF TECHNOLOGY,E207,COMPUTER SCIENCE AND ENGINEERING,1R,85422
